#,Date,Time,Stage,Area,Duration
528,2020-03-09,14:00,Stage 1,Area 10,130
529,2020-03-09,16:00,Stage 1,Area 11,130
530,2020-03-09,18:00,Stage 1,Area 12,134
531,2020-03-09,20:00,Stage 1,Area 13,121
532,2020-03-09,22:00,Stage 1,Area 14,129
533,2020-03-10,0:00,Stage 1,Area 15,125
534,2020-03-10,2:00,Stage 1,Area 16,127
535,2020-03-10,4:00,Stage 2,Area 1,120
536,2020-03-10,9:00,Stage 2,Area 3,61
537,2020-03-10,9:00,Stage 2,Area 11,71
538,2020-03-10,10:00,Stage 2,Area 4,133
539,2020-03-10,10:00,Stage 2,Area 12,135
540,2020-03-10,12:00,Stage 2,Area 13,140
541,2020-03-10,12:00,Stage 2,Area 5,120
542,2020-03-10,14:00,Stage 4,Area 6,143
543,2020-03-10,14:00,Stage 4,Area 10,143
544,2020-03-10,14:00,Stage 4,Area 2,120
545,2020-03-10,14:00,Stage 4,Area 14,138
546,2020-03-10,16:00,Stage 4,Area 3,120
547,2020-03-10,16:00,Stage 4,Area 11,120
548,2020-03-10,16:00,Stage 4,Area 7,120
549,2020-03-10,16:00,Stage 4,Area 15,120
550,2020-03-10,18:00,Stage 4,Area 8,144
551,2020-03-10,18:00,Stage 4,Area 16,134
552,2020-03-10,18:00,Stage 4,Area 12,143
553,2020-03-10,18:00,Stage 4,Area 4,139
554,2020-03-10,20:00,Stage 4,Area 1,135
555,2020-03-10,20:00,Stage 4,Area 13,135
556,2020-03-10,20:00,Stage 4,Area 5,143
557,2020-03-10,20:00,Stage 4,Area 9,146
558,2020-03-10,22:00,Stage 4,Area 14,42
559,2020-03-10,22:00,Stage 4,Area 2,125
560,2020-03-10,22:00,Stage 4,Area 6,23
561,2020-03-10,22:00,Stage 4,Area 10,113
562,2020-03-11,0:00,Stage 2,Area 3,130
563,2020-03-11,0:00,Stage 2,Area 11,133
564,2020-03-11,2:00,Stage 2,Area 4,134
565,2020-03-11,2:00,Stage 2,Area 12,129
566,2020-03-11,4:00,Stage 2,Area 13,130
567,2020-03-11,4:00,Stage 2,Area 5,131
568,2020-03-11,6:00,Stage 2,Area 6,125
569,2020-03-11,6:00,Stage 2,Area 14,138
570,2020-03-11,8:00,Stage 2,Area 7,148
571,2020-03-11,8:00,Stage 2,Area 15,143
572,2020-03-11,9:00,Stage 2,Area 11,80
573,2020-03-11,9:00,Stage 2,Area 3,65
574,2020-03-11,10:00,Stage 2,Area 8,137
575,2020-03-11,10:00,Stage 2,Area 16,145
576,2020-03-11,12:00,Stage 4,Area 1,127
577,2020-03-11,12:00,Stage 4,Area 13,153
578,2020-03-11,12:00,Stage 4,Area 9,136
579,2020-03-11,12:00,Stage 4,Area 5,129
580,2020-03-11,14:00,Stage 4,Area 2,120
581,2020-03-11,14:00,Stage 4,Area 14,120
582,2020-03-11,14:00,Stage 4,Area 6,117
583,2020-03-11,14:00,Stage 4,Area 10,117
584,2020-03-11,16:00,Stage 2,Area 15,120
585,2020-03-11,16:00,Stage 2,Area 7,120
586,2020-03-11,18:00,Stage 2,Area 16,128
587,2020-03-11,18:00,Stage 2,Area 8,133
588,2020-03-11,20:00,Stage 4,Area 5,138
589,2020-03-11,20:00,Stage 4,Area 9,143
590,2020-03-11,20:00,Stage 4,Area 1,138
591,2020-03-11,20:00,Stage 4,Area 13,129
592,2020-03-11,22:00,Stage 4,Area 6,120
593,2020-03-11,22:00,Stage 4,Area 10,120
594,2020-03-11,22:00,Stage 4,Area 14,150
595,2020-03-11,22:00,Stage 4,Area 2,140
596,2020-03-12,0:00,Stage 4,Area 3,135
597,2020-03-12,0:00,Stage 4,Area 11,143
598,2020-03-12,0:00,Stage 4,Area 15,136
599,2020-03-12,0:00,Stage 4,Area 7,151
600,2020-03-12,2:00,Stage 4,Area 4,141
601,2020-03-12,2:00,Stage 4,Area 8,137
602,2020-03-12,2:00,Stage 4,Area 12,134
603,2020-03-12,2:00,Stage 4,Area 16,131
604,2020-03-12,4:00,Stage 4,Area 1,135
605,2020-03-12,4:00,Stage 4,Area 13,130
606,2020-03-12,4:00,Stage 4,Area 5,130
607,2020-03-12,4:00,Stage 4,Area 9,133
608,2020-03-12,6:00,Stage 4,Area 6,120
609,2020-03-12,6:00,Stage 4,Area 10,120
610,2020-03-12,6:00,Stage 4,Area 2,125
611,2020-03-12,6:00,Stage 4,Area 14,139
612,2020-03-12,8:00,Stage 4,Area 3,120
613,2020-03-12,8:00,Stage 4,Area 7,133
614,2020-03-12,8:00,Stage 4,Area 15,132
615,2020-03-12,8:00,Stage 4,Area 11,138
616,2020-03-12,10:00,Stage 4,Area 8,135
617,2020-03-12,10:00,Stage 4,Area 16,145
618,2020-03-12,12:00,Stage 4,Area 1,120
619,2020-03-12,12:00,Stage 4,Area 13,120
620,2020-03-12,12:00,Stage 4,Area 9,120
621,2020-03-12,12:00,Stage 4,Area 5,120
622,2020-03-12,14:00,Stage 4,Area 6,130
623,2020-03-12,14:00,Stage 4,Area 10,135
624,2020-03-12,14:00,Stage 4,Area 14,138
625,2020-03-12,14:00,Stage 4,Area 2,130
626,2020-03-12,16:00,Stage 4,Area 3,130
627,2020-03-12,16:00,Stage 4,Area 15,120
628,2020-03-12,16:00,Stage 4,Area 7,120
629,2020-03-12,16:00,Stage 4,Area 11,120
630,2020-03-12,18:00,Stage 4,Area 8,140
631,2020-03-12,18:00,Stage 4,Area 16,131
632,2020-03-12,20:00,Stage 4,Area 5,133
633,2020-03-12,20:00,Stage 4,Area 9,140
634,2020-03-12,20:00,Stage 4,Area 1,126
635,2020-03-12,20:00,Stage 4,Area 13,133
636,2020-03-12,22:00,Stage 4,Area 6,136
637,2020-03-12,22:00,Stage 4,Area 10,132
638,2020-03-12,22:00,Stage 4,Area 2,135
639,2020-03-12,22:00,Stage 4,Area 14,145
640,2020-03-13,0:00,Stage 4,Area 4,179
641,2020-03-13,0:00,Stage 4,Area 12,179
642,2020-03-13,2:00,Stage 4,Area 1,137
643,2020-03-13,2:00,Stage 4,Area 13,125
644,2020-03-13,2:00,Stage 4,Area 5,137
645,2020-03-13,2:00,Stage 4,Area 9,131
646,2020-03-13,4:00,Stage 4,Area 6,131
647,2020-03-13,4:00,Stage 4,Area 10,125
648,2020-03-13,4:00,Stage 4,Area 14,140
649,2020-03-13,4:00,Stage 4,Area 2,136
650,2020-03-13,6:00,Stage 4,Area 3,130
651,2020-03-13,6:00,Stage 4,Area 11,148
652,2020-03-13,6:00,Stage 4,Area 7,141
653,2020-03-13,6:00,Stage 4,Area 15,151
654,2020-03-13,8:00,Stage 4,Area 12,145
655,2020-03-13,8:00,Stage 4,Area 4,139
656,2020-03-13,10:00,Stage 4,Area 1,130
657,2020-03-13,10:00,Stage 4,Area 13,135
658,2020-03-13,12:00,Stage 4,Area 6,135
659,2020-03-13,12:00,Stage 4,Area 10,135
660,2020-03-13,12:00,Stage 4,Area 2,120
661,2020-03-13,12:00,Stage 4,Area 14,120
662,2020-03-13,14:00,Stage 3,Area 3,132
663,2020-03-13,14:00,Stage 3,Area 11,120
664,2020-03-13,14:00,Stage 3,Area 7,120
665,2020-03-13,16:00,Stage 3,Area 4,130
666,2020-03-13,16:00,Stage 3,Area 12,140
667,2020-03-13,18:00,Stage 3,Area 5,142
668,2020-03-13,18:00,Stage 3,Area 9,140
669,2020-03-13,18:00,Stage 3,Area 13,120
670,2020-03-13,18:00,Stage 3,Area 13.1,74
671,2020-03-13,20:11,Stage 3,Area 6,132
672,2020-03-13,20:11,Stage 3,Area 10,125
673,2020-03-13,22:00,Stage 3,Area 11,45
674,2020-03-13,22:00,Stage 3,Area 15,50
675,2020-03-13,22:00,Stage 3,Area 7,31
676,2020-03-14,7:00,Stage 2,Area 3,60
677,2020-03-14,7:00,Stage 2,Area 11,76
678,2020-03-14,8:00,Stage 2,Area 4,131
679,2020-03-14,8:00,Stage 2,Area 12,135
680,2020-03-14,10:00,Stage 2,Area 13,122
681,2020-03-14,10:00,Stage 2,Area 5,125
682,2020-03-14,12:00,Stage 1,Area 6,150
683,2020-03-14,14:00,Stage 1,Area 7,120
684,2020-03-14,16:00,Stage 1,Area 8,120
685,2020-03-14,18:00,Stage 1,Area 9,125
686,2020-03-14,20:00,Stage 1,Area 10,130
687,2020-03-14,22:00,Stage 1,Area 11,59
688,2020-03-15,7:00,Stage 1,Area 15,72
689,2020-03-15,8:00,Stage 1,Area 16,129
690,2020-03-15,10:00,Stage 1,Area 1,120
691,2020-07-10,12:00,Stage 1,Area 5,137
692,2020-07-10,14:05,Stage 1,Area 6,135
693,2020-07-10,16:00,Stage 1,Area 7,132
694,2020-07-10,18:00,Stage 1,Area 8,125
695,2020-07-10,20:00,Stage 1,Area 9,115
696,2020-07-11,9:01,Stage 1,Area 15,69
697,2020-07-11,10:06,Stage 1,Area 16,127
698,2020-07-11,12:00,Stage 1,Area 1,130
699,2020-07-11,14:03,Stage 1,Area 2,126
700,2020-07-11,16:00,Stage 1,Area 3,130
701,2020-07-11,18:01,Stage 1,Area 1,129
702,2020-07-11,20:00,Stage 1,Area 5,120
703,2020-07-12,8:08,Stage 1,Area 11,124
704,2020-07-12,10:01,Stage 1,Area 12,128
705,2020-07-12,12:00,Stage 1,Area 13,130
706,2020-07-12,14:03,Stage 1,Area 14,128
707,2020-07-12,16:01,Stage 1,Area 15,138
708,2020-07-12,18:01,Stage 1,Area 16,129
709,2020-07-13,9:15,Stage 1,Area 8,89
710,2020-07-13,10:04,Stage 1,Area 9,136
711,2020-07-13,12:00,Stage 1,Area 10,145
712,2020-07-13,14:18,Stage 1,Area 11,110
713,2020-07-13,16:14,Stage 1,Area 12,126
714,2020-07-13,18:00,Stage 1,Area 13,139
715,2020-07-13,20:00,Stage 1,Area 14,120
716,2020-07-14,9:03,Stage 1,Area 4,64
717,2020-07-14,10:01,Stage 1,Area 5,132
718,2020-07-14,12:00,Stage 2,Area 6,150
719,2020-07-14,12:00,Stage 2,Area 14,163
720,2020-07-14,14:19,Stage 2,Area 7,113
721,2020-07-14,14:19,Stage 2,Area 15,122
722,2020-07-14,16:04,Stage 2,Area 8,123
723,2020-07-14,16:04,Stage 2,Area 16,131
724,2020-07-14,18:00,Stage 2,Area 1,130
725,2020-07-14,18:00,Stage 2,Area 9,133
726,2020-07-14,20:00,Stage 2,Area 10,130
727,2020-07-14,20:00,Stage 2,Area 2,123
728,2020-07-15,14:00,Stage 1,Area 3,128
729,2020-07-15,16:04,Stage 1,Area 4,127
730,2020-07-15,18:05,Stage 1,Area 5,130
731,2020-07-15,20:04,Stage 1,Area 6,119
732,2020-07-16,14:02,Stage 1,Area 15,121
733,2020-07-16,16:01,Stage 1,Area 16,129
734,2020-07-16,18:04,Stage 1,Area 1,125
735,2020-07-16,20:03,Stage 1,Area 2,130
736,2020-08-13,8:05,Stage 1,Area 8,126
737,2020-08-13,10:02,Stage 1,Area 9,130
738,2020-08-13,12:05,Stage 1,Area 10,130
739,2020-08-13,14:10,Stage 1,Area 11,117
740,2020-08-13,16:03,Stage 1,Area 12,130
741,2020-08-13,18:12,Stage 1,Area 13,108
742,2020-08-13,20:04,Stage 1,Area 14,116
743,2020-08-14,8:00,Stage 1,Area 4,120
744,2020-08-14,10:00,Stage 1,Area 5,120
745,2020-08-14,12:00,Stage 1,Area 6,120
746,2020-08-14,14:17,Stage 1,Area 7,118
747,2020-08-14,16:05,Stage 1,Area 8,60
748,2020-08-18,16:09,Stage 1,Area 5,129
749,2020-08-18,18:00,Stage 1,Area 6,131
750,2020-08-18,20:06,Stage 1,Area 7,125
751,2020-08-19,9:00,Stage 1,Area 13,61
752,2020-08-19,10:09,Stage 1,Area 14,119
753,2020-08-19,12:03,Stage 1,Area 15,128
754,2020-08-19,14:06,Stage 1,Area 16,129
755,2020-08-19,16:00,Stage 1,Area 1,134
756,2020-08-19,18:02,Stage 1,Area 2,119
757,2020-08-19,20:00,Stage 1,Area 3,125
758,2020-08-20,9:02,Stage 1,Area 9,64
759,2020-08-20,10:00,Stage 1,Area 10,136
760,2020-08-20,12:05,Stage 1,Area 11,125
761,2020-08-20,14:02,Stage 1,Area 14,129
762,2020-08-20,16:00,Stage 1,Area 13,120
763,2020-08-20,18:05,Stage 1,Area 14,128
764,2020-08-20,20:00,Stage 1,Area 15,120
765,2020-09-01,12:00,Stage 1,Area 7,134
766,2020-09-01,14:02,Stage 1,Area 8,131
767,2020-09-01,16:01,Stage 1,Area 9,133
768,2020-09-01,18:02,Stage 1,Area 10,131
769,2020-09-01,20:04,Stage 1,Area 11,93
770,2020-09-02,8:00,Stage 1,Area 1,130
771,2020-09-02,10:00,Stage 1,Area 2,130
772,2020-09-02,12:00,Stage 1,Area 3,126
773,2020-09-02,14:10,Stage 1,Area 4,129
774,2020-09-02,16:00,Stage 3,Area 1,135
775,2020-09-02,16:00,Stage 3,Area 13,135
776,2020-09-02,16:00,Stage 3,Area 5,129
777,2020-09-02,18:00,Stage 3,Area 6,135
778,2020-09-02,18:00,Stage 3,Area 2,128
779,2020-09-02,18:00,Stage 3,Area 14,133
780,2020-09-02,20:00,Stage 3,Area 3,130
781,2020-09-02,20:00,Stage 3,Area 7,141
782,2020-09-02,20:00,Stage 3,Area 15,133
783,2020-09-03,8:00,Stage 3,Area 5,130
784,2020-09-03,8:00,Stage 3,Area 9,140
785,2020-09-03,8:00,Stage 3,Area 13,128
786,2020-09-03,10:00,Stage 3,Area 6,135
787,2020-09-03,10:00,Stage 3,Area 10,135
788,2020-09-03,10:00,Stage 3,Area 14,137
789,2020-09-03,12:00,Stage 3,Area 7,134
790,2020-09-03,12:00,Stage 3,Area 11,139
791,2020-09-03,12:00,Stage 3,Area 15,142
792,2020-09-03,14:00,Stage 3,Area 8,139
793,2020-09-03,14:00,Stage 3,Area 12,133
794,2020-09-03,14:00,Stage 3,Area 16,131
795,2020-09-03,16:00,Stage 3,Area 1,135
796,2020-09-03,16:00,Stage 3,Area 13,140
797,2020-09-03,16:00,Stage 3,Area 9,127
798,2020-09-03,18:00,Stage 3,Area 10,130
799,2020-09-03,18:00,Stage 3,Area 2,122
800,2020-09-03,18:00,Stage 3,Area 14,126
801,2020-09-03,20:00,Stage 3,Area 3,105
802,2020-09-03,20:00,Stage 3,Area 11,99
803,2020-09-03,20:00,Stage 3,Area 15,102
804,2020-09-04,8:00,Stage 2,Area 1,140
805,2020-09-04,8:00,Stage 2,Area 9,124
806,2020-09-04,10:00,Stage 2,Area 10,135
807,2020-09-04,10:00,Stage 2,Area 2,131
808,2020-09-04,12:00,Stage 2,Area 3,127
809,2020-09-04,12:00,Stage 2,Area 11,123
810,2020-09-04,14:02,Stage 2,Area 4,130
811,2020-09-04,14:02,Stage 2,Area 12,126
812,2020-09-04,16:00,Stage 2,Area 13,129
813,2020-09-04,16:00,Stage 2,Area 5,134
814,2020-09-04,18:00,Stage 2,Area 6,123
815,2020-09-04,18:00,Stage 2,Area 14,119
816,2020-09-04,20:00,Stage 2,Area 7,55
817,2020-09-04,20:00,Stage 2,Area 15,55
818,2020-09-05,8:00,Stage 1,Area 6,225
819,2020-09-05,10:08,Stage 1,Area 7,124
820,2020-09-05,12:02,Stage 1,Area 8,128
821,2020-09-05,14:05,Stage 1,Area 9,122
822,2020-09-05,16:00,Stage 1,Area 10,130
823,2020-09-05,18:03,Stage 1,Area 11,122
824,2020-09-06,8:03,Stage 1,Area 2,123
825,2020-09-06,10:00,Stage 1,Area 3,120
826,2020-09-07,16:03,Stage 1,Area 2,123
827,2020-09-07,18:00,Stage 1,Area 3,120
828,2020-09-07,20:00,Stage 1,Area 4,72
829,2020-12-29,22:00,Stage 2,Area 7,141
830,2020-12-29,22:00,Stage 2,Area 15,134
831,2020-12-30,0:01,Stage 2,Area 8,129
832,2020-12-30,0:01,Stage 2,Area 16,134
833,2020-12-30,2:00,Stage 1,Area 9,129
834,2020-12-30,4:00,Stage 1,Area 2,60
835,2020-12-31,0:00,Stage 2,Area 4,133
836,2020-12-31,0:00,Stage 2,Area 12,135
837,2020-12-31,2:00,Stage 2,Area 5,136
838,2020-12-31,2:00,Stage 2,Area 13,131
839,2020-12-31,4:00,Stage 2,Area 6,65
840,2020-12-31,4:00,Stage 2,Area 14,62
841,2021-01-06,23:00,Stage 2,Area 1,69
842,2021-01-06,23:00,Stage 2,Area 9,60
843,2021-01-07,0:00,Stage 1,Area 10,131
844,2021-01-07,2:00,Stage 2,Area 11,123
845,2021-01-07,2:00,Stage 2,Area 3,132
846,2021-01-07,4:00,Stage 2,Area 4,120
847,2021-01-07,4:00,Stage 2,Area 12,120
848,2021-01-14,2:00,Stage 1,Area 14,127
849,2021-01-14,12:05,Stage 1,Area 6,121
850,2021-01-14,14:00,Stage 1,Area 7,125
851,2021-01-14,16:00,Stage 1,Area 8,120
852,2021-01-14,18:00,Stage 1,Area 9,130
853,2021-01-14,20:00,Stage 1,Area 10,135
854,2021-01-14,22:00,Stage 1,Area 11,132
855,2021-01-15,0:02,Stage 2,Area 4 & 12,128
856,2021-01-15,2:00,Stage 2,Area 13,120
857,2021-01-15,2:00,Stage 2,Area 5,127
858,2021-01-15,4:00,Stage 1,Area 6,120
859,2021-01-15,10:00,Stage 1,Area 1,124
860,2021-01-15,12:00,Stage 1,Area 2,124
861,2021-01-15,14:00,Stage 1,Area 3,120
862,2021-01-15,16:00,Stage 1,Area 4,127
863,2021-01-15,18:00,Stage 1,Area 5,127
864,2021-01-15,20:00,Stage 1,Area 6,133
865,2021-01-15,22:02,Stage 2,Area 7,132
866,2021-01-15,22:02,Stage 2,Area 15,131
867,2021-01-16,0:01,Stage 2,Area 8,125
868,2021-01-16,0:01,Stage 2,Area 16,128
869,2021-01-16,2:00,Stage 2,Area 1,135
870,2021-01-16,2:00,Stage 2,Area 9,124
871,2021-01-16,4:00,Stage 2,Area 10,135
872,2021-01-16,4:00,Stage 2,Area 2,127
873,2021-01-16,6:02,Stage 1,Area 11,134
874,2021-01-16,8:11,Stage 1,Area 12,120
875,2021-01-16,10:00,Stage 1,Area 13,140
876,2021-01-16,12:06,Stage 1,Area 14,127
877,2021-01-16,14:06,Stage 1,Area 15,119
878,2021-01-16,16:00,Stage 1,Area 16,125
879,2021-01-16,18:00,Stage 1,Area 1,126
880,2021-01-16,20:02,Stage 1,Area 2,127
881,2021-01-16,22:00,Stage 2,Area 3,135
882,2021-01-16,22:00,Stage 2,Area 11,127
883,2021-01-17,0:01,Stage 2,Area 1,134
884,2021-01-17,0:01,Stage 2,Area 9,124
885,2021-01-17,2:00,Stage 2,Area 10,136
886,2021-01-17,2:00,Stage 2,Area 2,124
887,2021-01-17,4:00,Stage 2,Area 3,130
888,2021-01-17,4:00,Stage 2,Area 11,126
889,2021-01-17,6:06,Stage 1,Area 4,120
890,2021-01-17,8:14,Stage 1,Area 5,111
891,2021-01-17,10:00,Stage 1,Area 6,131
892,2021-01-17,12:03,Stage 1,Area 7,122
893,2021-01-17,14:00,Stage 1,Area 8,125
894,2021-01-17,16:07,Stage 1,Area 9,113
895,2021-01-17,18:02,Stage 1,Area 10,124
896,2021-01-17,20:00,Stage 1,Area 11,127
897,2021-01-17,22:02,Stage 1,Area 12,131
898,2021-01-18,0:01,Stage 1,Area 13,137
899,2021-01-18,2:02,Stage 1,Area 14,127
900,2021-01-18,4:00,Stage 1,Area 15,127
901,2021-01-18,6:03,Stage 1,Area 16,130
902,2021-01-18,8:00,Stage 1,Area 1,120
903,2021-01-18,10:03,Stage 1,Area 2,123
904,2021-01-18,12:00,Stage 1,Area 3,130
905,2021-01-18,14:00,Stage 1,Area 4,130
906,2021-01-18,16:07,Stage 1,Area 5,123
907,2021-01-18,18:00,Stage 1,Area 6,128
908,2021-01-18,20:10,Stage 1,Area 7,54
909,2021-02-05,12:03,Stage 1,Area 8,123
910,2021-02-05,14:01,Stage 1,Area 9,128
911,2021-02-05,16:02,Stage 1,Area 10,128
912,2021-02-05,18:00,Stage 1,Area 11,128
913,2021-02-05,20:05,Stage 1,Area 12,118
914,2021-02-05,22:00,Stage 2,Area 13,127
915,2021-02-05,23:03,Stage 2,Area 5,64
916,2021-02-06,0:01,Stage 2,Area 14,137
917,2021-02-06,0:01,Stage 2,Area 6,129
918,2021-02-06,2:00,Stage 2,Area 15,141
919,2021-02-06,2:00,Stage 2,Area 7,137
920,2021-02-06,4:00,Stage 2,Area 16,134
921,2021-02-06,4:00,Stage 2,Area 4,131
922,2021-02-06,6:00,Stage 1,Area 1,135
923,2021-02-06,8:00,Stage 1,Area 2,128
924,2021-02-06,10:03,Stage 1,Area 3,120
925,2021-02-06,12:00,Stage 1,Area 4,135
926,2021-02-06,14:00,Stage 1,Area 5,134
927,2021-02-06,16:01,Stage 1,Area 6,127
928,2021-02-06,18:00,Stage 1,Area 7,135
929,2021-02-06,20:00,Stage 1,Area 8,126
930,2021-02-06,22:00,Stage 2,Area 9,129
931,2021-02-06,23:00,Stage 2,Area 1,59
932,2021-02-07,0:01,Stage 2,Area 2,128
933,2021-02-07,0:01,Stage 2,Area 10,120
934,2021-02-07,2:00,Stage 2,Area 11,135
935,2021-02-07,2:00,Stage 2,Area 3,121
936,2021-02-07,4:00,Stage 2,Area 12,126
937,2021-02-07,4:00,Stage 2,Area 4,124
938,2021-02-07,6:00,Stage 1,Area 13,121
939,2021-02-09,0:01,Stage 1,Area 10,119
940,2021-02-09,22:00,Stage 2,Area 6,130
941,2021-02-09,22:00,Stage 2,Area 14,128
942,2021-02-10,0:01,Stage 2,Area 7,134
943,2021-02-10,0:01,Stage 2,Area 15,126
944,2021-02-10,2:00,Stage 2,Area 8,128
945,2021-02-10,2:00,Stage 2,Area 16,124
946,2021-02-10,4:00,Stage 2,Area 1,65
947,2021-02-10,4:00,Stage 2,Area 9,60
948,2021-02-10,13:00,Stage 2,Area 13,60
949,2021-02-10,14:00,Stage 2,Area 6,139
950,2021-02-10,14:00,Stage 2,Area 14,130
951,2021-02-10,16:00,Stage 2,Area 15,135
952,2021-02-10,16:00,Stage 2,Area 7,135
953,2021-02-10,18:00,Stage 2,Area 16,126
954,2021-02-10,18:00,Stage 2,Area 8,131
955,2021-02-10,20:00,Stage 2,Area 1,135
956,2021-02-10,20:00,Stage 2,Area 9,130
957,2021-02-10,22:00,Stage 3,Area 6,140
958,2021-02-10,22:00,Stage 3,Area 10,135
959,2021-02-10,22:00,Stage 3,Area 2,134
960,2021-02-11,0:01,Stage 3,Area 13,132
961,2021-02-11,0:01,Stage 3,Area 7,143
962,2021-02-11,4:00,Stage 3,Area 13,120
963,2021-02-11,4:00,Stage 3,Area 9,128
964,2021-02-11,4:00,Stage 3,Area 5,117
965,2021-02-12,2:00,Stage 2,Area 4,135
966,2021-02-12,2:00,Stage 2,Area 12,147
967,2021-03-10,17:00,Stage 1,Area 7,65
968,2021-03-10,18:00,Stage 1,Area 8,128
969,2021-03-10,20:00,Stage 1,Area 9,129
970,2021-03-10,22:00,Stage 2,Area 10,130
971,2021-03-10,22:00,Stage 2,Area,130
972,2021-03-11,0:00,Stage 2,Area 3,133
973,2021-03-11,0:00,Stage 2,Area 11,134
974,2021-03-11,4:00,Stage 2,Area 13,120
975,2021-03-11,4:00,Stage 2,Area 5,130
976,2021-03-11,6:00,Stage 1,Area 14,132
977,2021-03-11,8:00,Stage 1,Area 15,137
978,2021-03-11,10:00,Stage 1,Area 16,137
979,2021-03-11,14:00,Stage 1,Area 2,130
980,2021-03-11,18:00,Stage 1,Area 4,126
981,2021-03-11,20:00,Stage 1,Area 5,126
982,2021-03-11,22:00,Stage 2,Area 14,136
983,2021-03-12,0:00,Stage 2,Area 7,137
984,2021-03-12,0:00,Stage 2,Area 15,129
985,2021-03-12,2:00,Stage 2,Area 8,135
986,2021-03-12,2:00,Stage 2,Area 16,131
987,2021-03-12,4:00,Stage 2,Area 1,135
988,2021-03-12,4:00,Stage 2,Area 9,127
989,2021-03-12,6:00,Stage 1,Area 10,135
990,2021-03-12,8:00,Stage 1,Area 11,126
991,2021-03-12,10:00,Stage 1,Area 12,126
992,2021-03-12,14:00,Stage 1,Area 14,125
993,2021-03-12,16:00,Stage 1,Area 15,125
994,2021-03-12,18:00,Stage 1,Area 16,132
995,2021-03-12,20:00,Stage 1,Area 1,130
996,2021-03-12,22:00,Stage 2,Area 2,136
997,2021-03-12,22:00,Stage 2,Area 10,130
998,2021-03-13,0:00,Stage 2,Area 4,138
999,2021-03-13,0:00,Stage 2,Area 12,141
1000,2021-03-13,2:00,Stage 2,Area 5,136
1001,2021-03-13,2:00,Stage 2,Area 13,130
1002,2021-03-13,4:00,Stage 1,Area 14,135
1003,2021-03-13,6:00,Stage 1,Area 7,135
1004,2021-03-13,8:00,Stage 1,Area 8,129
1005,2021-03-13,10:00,Stage 1,Area 9,121
1006,2021-03-13,12:00,Stage 1,Area 10,130
1007,2021-03-13,14:00,Stage 1,Area 11,136
1008,2021-03-13,16:00,Stage 2,Area 12,126
1009,2021-03-13,18:00,Stage 1,Area 13,135
1010,2021-03-13,20:00,Stage 1,Area 14,139
1011,2021-03-13,22:00,Stage 2,Area 15,132
1012,2021-03-13,22:00,Stage 2,Area 7,139
1013,2021-03-14,0:00,Stage 2,Area 8,135
1014,2021-03-14,0:00,Stage 2,Area 16,128
1015,2021-03-14,2:00,Stage 2,Area 9,128
1016,2021-03-14,2:00,Stage 2,Area 1,130
1017,2021-03-14,4:00,Stage 2,Area 2,133
1018,2021-03-14,4:00,Stage 2,Area 10,140
1019,2021-03-14,6:00,Stage 1,Area 3,135
1020,2021-03-14,8:00,Stage 1,Area 4,131
1021,2021-03-14,10:00,Stage 1,Area 5,139
1022,2021-03-14,12:00,Stage 2,Area 6,125
1023,2021-03-14,14:00,Stage 1,Area 7,129
1024,2021-03-14,16:00,Stage 1,Area 8,125
1025,2021-03-14,18:00,Stage 1,Area 9,127
1026,2021-03-14,20:06,Stage 2,Area 10,124
1027,2021-03-14,22:00,Stage 2,Area 11,129
1028,2021-03-14,22:00,Stage 2,Area 3,135
1029,2021-03-15,0:00,Stage 2,Area 12,131
1030,2021-03-15,0:00,Stage 2,Area 4,135
1031,2021-03-15,2:00,Stage 2,Area 5,137
1032,2021-03-15,2:00,Stage 2,Area 13,130
1033,2021-03-15,4:00,Stage 2,Area 14,127
1034,2021-03-15,4:00,Stage 2,Area 6,130
1035,2021-03-15,6:00,Stage 1,Area 15,126
1036,2021-03-15,8:00,Stage 1,Area 16,126
1037,2021-03-15,10:00,Stage 2,Area 1,120
1038,2021-03-15,12:00,Stage 1,Area 2,128
1039,2021-03-15,14:00,Stage 2,Area 3,120
1040,2021-03-15,16:00,Stage 1,Area 4,132
1041,2021-03-15,18:00,Stage 1,Area 5,137
1042,2021-03-15,20:01,Stage 2,Area 6,129
1043,2021-03-15,22:00,Stage 2,Area 7,134
1044,2021-03-15,22:00,Stage 2,Area 15,130
1045,2021-03-16,0:00,Stage 2,Area 16,131
1046,2021-03-16,0:00,Stage 2,Area 8,135
1047,2021-03-16,2:00,Stage 1,Area 9,128
1048,2021-03-16,4:00,Stage 1,Area 2,129
1049,2021-03-16,6:00,Stage 1,Area 11,125
1050,2021-03-16,8:00,Stage 1,Area 12,130
1051,2021-03-16,12:00,Stage 1,Area 14,138
1052,2021-03-16,14:00,Stage 1,Area 15,158
1053,2021-03-16,16:00,Stage 1,Area 16,130
1054,2021-03-16,20:00,Stage 1,Area 2,135
1055,2021-03-16,22:00,Stage 1,Area 11,131
1056,2021-03-17,0:00,Stage 1,Area 9,240
1057,2021-03-17,2:00,Stage 1,Area 2,140
1058,2021-03-17,4:00,Stage 1,Area 11,75
1059,2021-03-17,6:00,Stage 1,Area 4,128
1060,2021-03-17,8:00,Stage 1,Area 5,125
1061,2021-03-17,12:00,Stage 1,Area 7,135
1062,2021-03-17,14:00,Stage 1,Area 8,131
